setting,d,gamma_times_d,value_function,n_background,instance,eps,lambda_max,A_max,eta,m_certified,m_empirical,exact_threshold,certified_bound,observed_err,bound_holds,eps_holds,tightness,efficiency_residual,t_budget_s,t_quad_s,t_exact_s
"d=100, interv.",100,1.0,interventional,5,0,1e-06,3.0485538657004443,5.316919063176098,1.8807884568448615e-07,5,4,50,3.834148426744749e-07,1.538312438195688e-08,True,True,24.924380324467016,,0.002848000000085449,0.0451572079982725,0.0703271250022226
"d=100, interv.",100,1.0,interventional,5,0,1e-08,3.0485538657004443,5.316919063176098,1.8807884568448617e-09,6,6,50,1.8248154532773116e-09,1.5076551018039508e-08,False,False,0.12103666489065501,,0.0025373749995196704,0.04623083299884456,0.0703271250022226
"d=100, interv.",100,1.0,interventional,5,1,0.1,2.7725377571381866,4.650985987705622,0.021500817302898607,3,1,50,0.002609306257145518,2.1083164064572557e-07,True,True,12376.25552385711,,0.0022331669970299117,0.0034545419985079207,0.019404541999392677
"d=100, interv.",100,1.0,interventional,5,1,0.01,2.7725377571381866,4.650985987705622,0.002150081730289861,3,1,50,0.002609306257145518,2.1083164064572557e-07,True,True,12376.25552385711,,0.0022296669994830154,0.003696583997225389,0.019404541999392677
"d=100, interv.",100,1.0,interventional,5,1,0.001,2.7725377571381866,4.650985987705622,0.0002150081730289861,4,2,50,2.5114996538825883e-05,3.282132077231381e-08,True,True,765.2037135571783,,0.0023526659970229957,0.00422120800067205,0.019404541999392677
"d=100, interv.",100,1.0,interventional,5,1,0.0001,2.7725377571381866,4.650985987705622,2.1500817302898608e-05,4,2,50,2.5114996538825883e-05,3.282132077231381e-08,True,True,765.2037135571783,,0.0022805419976066332,0.004030874999443768,0.019404541999392677
"d=100, interv.",100,1.0,interventional,5,1,1e-06,2.7725377571381866,4.650985987705622,2.1500817302898606e-07,5,3,50,1.4742099095483176e-07,2.185806921572997e-08,True,True,6.744465373398192,,0.002598208000563318,0.004977707998477854,0.019404541999392677
"d=100, interv.",100,1.0,interventional,5,1,1e-08,2.7725377571381866,4.650985987705622,2.1500817302898608e-09,6,6,50,5.814642491283243e-10,1.681761740285337e-08,False,False,0.034574710269581345,,0.002764332999504404,0.005212374999246094,0.019404541999392677
"d=100, interv.",100,1.0,interventional,5,2,0.1,3.2152787113512464,5.102947912598783,0.019596515918398415,3,1,50,0.005759837726986372,6.248910030537402e-07,True,True,9217.347823602815,,0.0023639999999431893,0.003927541998564266,0.019970999997894978
"d=100, interv.",100,1.0,interventional,5,2,0.01,3.2152787113512464,5.102947912598783,0.001959651591839841,3,1,50,0.005759837726986372,6.248910030537402e-07,True,True,9217.347823602815,,0.0022894579997227993,0.0034587909976835363,0.019970999997894978
"d=100, interv.",100,1.0,interventional,5,2,0.001,3.2152787113512464,5.102947912598783,0.00019596515918398415,4,2,50,7.392756136027233e-05,2.1623253160241163e-08,True,True,3418.8917279201764,,0.002423916997940978,0.004108124998310814,0.019970999997894978
"d=100, interv.",100,1.0,interventional,5,2,0.0001,3.2152787113512464,5.102947912598783,1.9596515918398413e-05,4,2,50,7.392756136027233e-05,2.1623253160241163e-08,True,True,3418.8917279201764,,0.0022398750006686896,0.004442208999535069,0.019970999997894978
"d=100, interv.",100,1.0,interventional,5,2,1e-06,3.2152787113512464,5.102947912598783,1.9596515918398412e-07,5,3,50,5.807228022139611e-07,1.6583042209382393e-08,True,True,35.01907520234124,,0.002344000000448432,0.005147500000020955,0.019970999997894978
"d=100, interv.",100,1.0,interventional,5,2,1e-08,3.2152787113512464,5.102947912598783,1.9596515918398414e-09,6,6,50,3.0705740689811035e-09,1.9583863586358774e-08,False,False,0.15679102621608973,,0.0025983340019593015,0.005264125000394415,0.019970999997894978
"d=100, interv.",100,1.0,interventional,5,3,0.1,3.2728061393877703,5.137563148615377,0.019464480943061687,3,1,50,0.006294871856136413,3.282197879005133e-06,True,True,1917.8831040023863,,0.002250957997603109,0.0035274580004625022,0.019502167000609916
"d=100, interv.",100,1.0,interventional,5,3,0.01,3.2728061393877703,5.137563148615377,0.0019464480943061687,3,1,50,0.006294871856136413,3.282197879005133e-06,True,True,1917.8831040023863,,0.0022230419999687,0.003492915999231627,0.019502167000609916
"d=100, interv.",100,1.0,interventional,5,3,0.001,3.2728061393877703,5.137563148615377,0.00019464480943061685,4,2,50,8.361230474102645e-05,3.0326765168564584e-08,True,True,2757.0465981546677,,0.0025278339999204036,0.004270999997970648,0.019502167000609916
"d=100, interv.",100,1.0,interventional,5,3,0.0001,3.2728061393877703,5.137563148615377,1.9464480943061687e-05,4,3,50,8.361230474102645e-05,3.0326765168564584e-08,True,True,2757.0465981546677,,0.003053583001019433,0.004207792000670452,0.019502167000609916
"d=100, interv.",100,1.0,interventional,5,3,1e-06,3.2728061393877703,5.137563148615377,1.9464480943061686e-07,5,4,50,6.800411380444524e-07,1.2615232497514839e-08,True,True,53.9063499763812,,0.0024392919985984918,0.0045651660002477,0.019502167000609916
"d=100, interv.",100,1.0,interventional,5,3,1e-08,3.2728061393877703,5.137563148615377,1.9464480943061687e-09,6,6,50,3.7238596417913502e-09,2.18565253673475e-08,False,False,0.17037747671249706,,0.002529041998059256,0.005276249998132698,0.019502167000609916
"d=100, interv.",100,1.0,interventional,5,4,0.1,3.077454790341251,7.06469839152156,0.014154885949556086,3,1,50,0.0065009303529155365,8.784783320642253e-07,True,True,7400.217074950297,,0.0024585840001236647,0.003473790999123594,0.02080483400277444
"d=100, interv.",100,1.0,interventional,5,4,0.01,3.077454790341251,7.06469839152156,0.0014154885949556086,3,1,50,0.0065009303529155365,8.784783320642253e-07,True,True,7400.217074950297,,0.00254612499702489,0.003641582999989623,0.02080483400277444
"d=100, interv.",100,1.0,interventional,5,4,0.001,3.077454790341251,7.06469839152156,0.00014154885949556084,4,2,50,7.665153556050638e-05,1.894706760929843e-08,True,True,4045.5619381908473,,0.0023636249970877543,0.004726540999399731,0.02080483400277444
"d=100, interv.",100,1.0,interventional,5,4,0.0001,3.077454790341251,7.06469839152156,1.4154885949556085e-05,4,3,50,7.665153556050638e-05,1.894706760929843e-08,True,True,4045.5619381908473,,0.0024154999991878867,0.004145790997426957,0.02080483400277444
"d=100, interv.",100,1.0,interventional,5,4,1e-06,3.077454790341251,7.06469839152156,1.4154885949556084e-07,5,3,50,5.524967489171818e-07,1.4794955087438222e-08,True,True,37.34359081537758,,0.0022916249981790315,0.004926499997964129,0.02080483400277444
"d=100, interv.",100,1.0,interventional,5,4,1e-08,3.077454790341251,7.06469839152156,1.4154885949556084e-09,6,6,50,2.679058847847174e-09,1.57931268444933e-08,False,False,0.16963447924065148,,0.002667292003025068,0.005679457997757709,0.02080483400277444
"d=100, interv.",100,1.0,interventional,5,5,0.1,2.802400327417306,5.579516402695089,0.017922700245436456,3,1,50,0.003295119217980252,3.5731672162232775e-07,True,True,9221.84442703772,,0.00263045799874817,0.003918540998711251,0.01940837500296766
"d=100, interv.",100,1.0,interventional,5,5,0.01,2.802400327417306,5.579516402695089,0.0017922700245436456,3,1,50,0.003295119217980252,3.5731672162232775e-07,True,True,9221.84442703772,,0.0023535410000476986,0.0035224579987698235,0.01940837500296766
"d=100, interv.",100,1.0,interventional,5,5,0.001,2.802400327417306,5.579516402695089,0.00017922700245436458,4,2,50,3.238554025339401e-05,1.407508631347254e-08,True,True,2300.912373261603,,0.0025302079993707594,0.004473916000279132,0.01940837500296766
"d=100, interv.",100,1.0,interventional,5,5,0.0001,2.802400327417306,5.579516402695089,1.7922700245436457e-05,4,2,50,3.238554025339401e-05,1.407508631347254e-08,True,True,2300.912373261603,,0.0024750419979682192,0.004067542002303526,0.01940837500296766
"d=100, interv.",100,1.0,interventional,5,5,1e-06,2.802400327417306,5.579516402695089,1.7922700245436454e-07,5,3,50,1.9415452146538573e-07,2.18386423944672e-08,True,True,8.890411682118783,,0.0024096670022117905,0.004606708000210347,0.01940837500296766
"d=100, interv.",100,1.0,interventional,5,5,1e-08,2.802400327417306,5.579516402695089,1.7922700245436456e-09,6,6,50,7.822197658070557e-10,1.936931598445213e-08,False,False,0.040384480610205775,,0.0023099169993656687,0.00550199999997858,0.01940837500296766
"d=100, interv.",100,1.0,interventional,5,6,0.1,2.9337595694891854,4.42754832208073,0.022585863038758418,3,1,50,0.003252228233363362,5.96239903540019e-07,True,True,5454.563195207339,,0.002494374999514548,0.003952041002776241,0.018915583001216874
"d=100, interv.",100,1.0,interventional,5,6,0.01,2.9337595694891854,4.42754832208073,0.0022585863038758415,3,1,50,0.003252228233363362,5.96239903540019e-07,True,True,5454.563195207339,,0.0021967499997117557,0.003659583999251481,0.018915583001216874
"d=100, interv.",100,1.0,interventional,5,6,0.001,2.9337595694891854,4.42754832208073,0.00022585863038758415,4,2,50,3.49458445454379e-05,1.7913643915457023e-08,True,True,1950.7948639798751,,0.0022789169997849967,0.003956166001444217,0.018915583001216874
"d=100, interv.",100,1.0,interventional,5,6,0.0001,2.9337595694891854,4.42754832208073,2.2585863038758417e-05,4,2,50,3.49458445454379e-05,1.7913643915457023e-08,True,True,1950.7948639798751,,0.0025024169990501832,0.004084125001099892,0.018915583001216874
"d=100, interv.",100,1.0,interventional,5,6,1e-06,2.9337595694891854,4.42754832208073,2.2585863038758414e-07,5,3,50,2.2928162727194691e-07,1.9128058630080158e-08,True,True,11.986664810373707,,0.0022322910008369945,0.004668459001550218,0.018915583001216874
"d=100, interv.",100,1.0,interventional,5,6,1e-08,2.9337595694891854,4.42754832208073,2.258586303875842e-09,6,6,50,1.0114445087783202e-09,1.6569098289145184e-08,False,False,0.06104402853599715,,0.0026382910000393167,0.00506291700003203,0.018915583001216874
"d=100, interv.",100,1.0,interventional,5,7,0.1,2.882035093377939,4.110800348353628,0.024326163161888882,3,1,50,0.0027750297714617977,7.94895844754423e-07,True,True,3491.06086007925,,0.0023221669980557635,0.003848374999506632,0.019211708000511862
"d=100, interv.",100,1.0,interventional,5,7,0.01,2.882035093377939,4.110800348353628,0.002432616316188888,3,1,50,0.0027750297714617977,7.94895844754423e-07,True,True,3491.06086007925,,0.0024721250010770746,0.003806207998422906,0.019211708000511862
"d=100, interv.",100,1.0,interventional,5,7,0.001,2.882035093377939,4.110800348353628,0.0002432616316188888,4,2,50,2.8803949160506802e-05,2.8380605317235297e-08,True,True,1014.9166601113477,,0.00250604200118687,0.004353415999503341,0.019211708000511862
"d=100, interv.",100,1.0,interventional,5,7,0.0001,2.882035093377939,4.110800348353628,2.432616316188888e-05,4,3,50,2.8803949160506802e-05,2.8380605317235297e-08,True,True,1014.9166601113477,,0.002265416998852743,0.004129165998165263,0.019211708000511862
"d=100, interv.",100,1.0,interventional,5,7,1e-06,2.882035093377939,4.110800348353628,2.432616316188888e-07,5,3,50,1.8248162716245928e-07,1.6787373682131124e-08,True,True,10.870171273824507,,0.002588332998129772,0.004658333997213049,0.019211708000511862
"d=100, interv.",100,1.0,interventional,5,7,1e-08,2.882035093377939,4.110800348353628,2.432616316188888e-09,6,6,50,7.771411981876555e-10,1.6130502621114484e-08,False,False,0.04817836222724977,,0.0027077089980593883,0.005700833000446437,0.019211708000511862
"d=100, interv.",100,1.0,interventional,5,8,0.1,2.6596577968269766,4.21021138228411,0.023751776554684134,3,1,50,0.0019333222387530832,1.55401067344213e-07,True,True,12440.855598956596,,0.0023374169977614656,0.003968500001064967,0.018870959000196308
"d=100, interv.",100,1.0,interventional,5,8,0.01,2.6596577968269766,4.21021138228411,0.002375177655468413,3,1,50,0.0019333222387530832,1.55401067344213e-07,True,True,12440.855598956596,,0.0023674580006627366,0.0034464580021449365,0.018870959000196308
"d=100, interv.",100,1.0,interventional,5,8,0.001,2.6596577968269766,4.21021138228411,0.00023751776554684133,4,2,50,1.7158152239301505e-05,1.8427967681325375e-08,True,True,931.0930285974681,,0.0025207920007233042,0.004063958000187995,0.018870959000196308
"d=100, interv.",100,1.0,interventional,5,8,0.0001,2.6596577968269766,4.21021138228411,2.3751776554684133e-05,4,2,50,1.7158152239301505e-05,1.8427967681325375e-08,True,True,931.0930285974681,,0.0025661670006229542,0.004458207997231511,0.018870959000196308
"d=100, interv.",100,1.0,interventional,5,8,1e-06,2.6596577968269766,4.21021138228411,2.375177655468413e-07,5,3,50,9.278804713691279e-08,1.2500746890756198e-08,True,True,7.422600261231257,,0.0022964590025367215,0.0048116250000020955,0.018870959000196308
"d=100, interv.",100,1.0,interventional,5,8,1e-08,2.6596577968269766,4.21021138228411,2.375177655468413e-09,6,6,50,3.370357954816007e-10,1.2606943841295126e-08,False,False,0.026734139512671663,,0.0026037089992314577,0.005278374999761581,0.018870959000196308
"d=100, interv.",100,1.0,interventional,5,9,0.1,2.924702851803036,6.110997814025566,0.016363939743275064,3,1,50,0.004423493058442777,4.885947253452372e-07,True,True,9053.501458324528,,0.002608541999506997,0.004821500002435641,0.02070304199878592
"d=100, interv.",100,1.0,interventional,5,9,0.01,2.924702851803036,6.110997814025566,0.0016363939743275064,3,1,50,0.004423493058442777,4.885947253452372e-07,True,True,9053.501458324528,,0.0025960839993786067,0.004242167000484187,0.02070304199878592
"d=100, interv.",100,1.0,interventional,5,9,0.001,2.924702851803036,6.110997814025566,0.00016363939743275065,4,2,50,4.7246368432674365e-05,1.9357615413384544e-08,True,True,2440.7122170640164,,0.002912166997703025,0.004807208002603147,0.02070304199878592
"d=100, interv.",100,1.0,interventional,5,9,0.0001,2.924702851803036,6.110997814025566,1.6363939743275065e-05,4,2,50,4.7246368432674365e-05,1.9357615413384544e-08,True,True,2440.7122170640164,,0.004349209000793053,0.005426666997664142,0.02070304199878592
"d=100, interv.",100,1.0,interventional,5,9,1e-06,2.924702851803036,6.110997814025566,1.6363939743275063e-07,5,3,50,3.0810561278620803e-07,2.5092159450495338e-08,True,True,12.278959624582084,,0.002579791998869041,0.005569291999563575,0.02070304199878592
"d=100, interv.",100,1.0,interventional,5,9,1e-08,2.924702851803036,6.110997814025566,1.6363939743275063e-09,6,6,50,1.3508739361653231e-09,1.7378851420446484e-08,False,False,0.07773091002872602,,0.004199874998448649,0.006155291997856693,0.02070304199878592
"d=1000, interv.",1000,1.0,interventional,5,0,0.1,2.4372401565221766,0.8953512626197229,0.1116880091366693,2,1,500,0.018603637218701122,1.8005816056178986e-05,True,True,1033.2015589105713,,0.02875175000008312,0.07551325000167708,1.2612929999995686
"d=1000, interv.",1000,1.0,interventional,5,0,0.01,2.4372401565221766,0.8953512626197229,0.01116880091366693,3,1,500,0.000268431731401662,1.4378929244496241e-07,True,True,1866.8408950159376,,0.02748704099940369,0.06655829100054689,1.2612929999995686
"d=1000, interv.",1000,1.0,interventional,5,0,0.001,2.4372401565221766,0.8953512626197229,0.001116880091366693,3,1,500,0.000268431731401662,1.4378929244496241e-07,True,True,1866.8408950159376,,0.027546875000552973,0.032237082999927225,1.2612929999995686
"d=1000, interv.",1000,1.0,interventional,5,0,0.0001,2.4372401565221766,0.8953512626197229,0.0001116880091366693,4,2,500,2.007915211468924e-06,1.3419661508331376e-08,True,True,149.624877663445,,0.037199415997747565,0.07320224999784841,1.2612929999995686
"d=1000, interv.",1000,1.0,interventional,5,0,1e-06,2.4372401565221766,0.8953512626197229,1.116880091366693e-06,5,3,500,9.137689609104326e-09,9.660426299185065e-09,False,True,0.9458888589497508,,0.026786500002344837,0.07907741699818871,1.2612929999995686
"d=1000, interv.",1000,1.0,interventional,5,0,1e-08,2.4372401565221766,0.8953512626197229,1.116880091366693e-08,5,5,500,9.137689609104326e-09,9.660426299185065e-09,False,True,0.9458888589497508,,0.026590082998154685,0.04322633400079212,1.2612929999995686
"d=1000, interv.",1000,1.0,interventional,5,1,0.1,2.414014405431405,1.0436680908648859,0.09581590246486331,2,1,500,0.021069458879278347,1.5484034273061456e-05,True,True,1360.7215346929452,,0.02693412499866099,0.026069083000038518,1.3524153750004189
"d=1000, interv.",1000,1.0,interventional,5,1,0.01,2.414014405431405,1.0436680908648859,0.00958159024648633,3,1,500,0.0002984756375584403,1.3338666710743796e-07,True,True,2237.6722054088764,,0.028349874999548774,0.03403708399855532,1.3524153750004189
"d=1000, interv.",1000,1.0,interventional,5,1,0.001,2.414014405431405,1.0436680908648859,0.0009581590246486331,3,1,500,0.0002984756375584403,1.3338666710743796e-07,True,True,2237.6722054088764,,0.029272166000737343,0.033112917000835296,1.3524153750004189
"d=1000, interv.",1000,1.0,interventional,5,1,0.0001,2.414014405431405,1.0436680908648859,9.581590246486331e-05,4,2,500,2.1911041533768054e-06,9.39606923863745e-09,True,True,233.19370023017663,,0.029569833001005463,0.04254908300208626,1.3524153750004189
"d=1000, interv.",1000,1.0,interventional,5,1,1e-06,2.414014405431405,1.0436680908648859,9.58159024648633e-07,5,3,500,9.784286532715257e-09,8.305873970375355e-09,True,True,1.1779960263800018,,0.029993957999977283,0.04543008399923565,1.3524153750004189
"d=1000, interv.",1000,1.0,interventional,5,1,1e-08,2.414014405431405,1.0436680908648859,9.58159024648633e-09,5,4,500,9.784286532715257e-09,8.305873970375355e-09,True,True,1.1779960263800018,,0.028854791999037843,0.044808749997173436,1.3524153750004189
"d=1000, interv.",1000,1.0,interventional,5,2,0.1,2.4948107812580975,1.2037644151686926,0.08307273311945033,2,1,500,0.026824095100296857,1.2071528053835684e-05,True,True,2222.096074388329,,0.026666792000469286,0.02670416699766065,1.004060915998707
"d=1000, interv.",1000,1.0,interventional,5,2,0.01,2.4948107812580975,1.2037644151686926,0.008307273311945033,3,1,500,0.00040475637442558183,9.357048032232473e-08,True,True,4325.684479029142,,0.026354457997513236,0.0317895000007411,1.004060915998707
"d=1000, interv.",1000,1.0,interventional,5,2,0.001,2.4948107812580975,1.2037644151686926,0.0008307273311945033,3,1,500,0.00040475637442558183,9.357048032232473e-08,True,True,4325.684479029142,,0.025631417000113288,0.031806540999241406,1.004060915998707
"d=1000, interv.",1000,1.0,interventional,5,2,0.0001,2.4948107812580975,1.2037644151686926,8.307273311945033e-05,4,2,500,3.169437030488783e-06,8.954186496434868e-09,True,True,353.96147173734903,,0.027164042003278155,0.037333041000238154,1.004060915998707
"d=1000, interv.",1000,1.0,interventional,5,2,1e-06,2.4948107812580975,1.2037644151686926,8.307273311945032e-07,5,3,500,1.510497170042198e-08,6.3119086251076095e-09,True,True,2.393090996333056,,0.026225584002531832,0.04295087499849615,1.004060915998707
"d=1000, interv.",1000,1.0,interventional,5,2,1e-08,2.4948107812580975,1.2037644151686926,8.307273311945033e-09,6,4,500,4.8325549711267475e-11,6.612735581335016e-09,False,True,0.007307951318614684,,0.029027958000369836,0.04987533299936331,1.004060915998707
