d,target_lambda,gamma_times_d,instance,m_q,m_budget_eps,lambda_max,A_max,max_abs_phi,certified,observed,floor,rounding_noise,above_floor,informative,holds,holds_strict,ratio,m_over_lambda
500,40.0,19.409900959100924,0,22,12,39.74374172359515,75.7887408808814,0.675669510796318,1.6762929767020367e-15,7.416289804496046e-14,4.412026299860372e-13,2.206013149930186e-13,False,False,True,False,0.022602851572572073,0.5535462703286186
500,40.0,19.409900959100924,0,33,12,39.74374172359515,75.7887408808814,0.675669510796318,4.166021309245376e-32,8.193445921733655e-14,4.412026299860372e-13,2.206013149930186e-13,False,False,True,False,5.084577782096211e-19,0.8303194054929279
500,40.0,19.409900959100924,0,49,12,39.74374172359515,75.7887408808814,0.675669510796318,1.4630436387967013e-61,3.630429290524262e-14,4.412026299860372e-13,2.206013149930186e-13,False,False,True,False,4.0299466584168796e-48,1.2328985111864688
500,40.0,19.409900959100924,1,2,12,41.43648737017048,85.47990629873308,0.2115197546038392,311.35559850556643,0.209907117641938,1.475486399726833e-13,7.377431998634165e-14,True,True,True,True,1483.3017670066836,0.04826663954724528
500,40.0,19.409900959100924,1,3,12,41.43648737017048,85.47990629873308,0.2115197546038392,158.97873353904407,0.17675422514525085,1.475486399726833e-13,7.377431998634165e-14,True,True,True,True,899.4338517701658,0.07239995932086792
500,40.0,19.409900959100924,1,4,12,41.43648737017048,85.47990629873308,0.2115197546038392,70.79797596808021,0.10484021184835171,1.475486399726833e-13,7.377431998634165e-14,True,True,True,True,675.2940948887762,0.09653327909449055
500,40.0,19.409900959100924,1,7,12,41.43648737017048,85.47990629873308,0.2115197546038392,2.5996146636351307,0.004188878768244059,1.475486399726833e-13,7.377431998634165e-14,True,True,True,True,620.599164469223,0.16893323841535846
500,40.0,19.409900959100924,1,10,12,41.43648737017048,85.47990629873308,0.2115197546038392,0.025912518131321945,2.631651582199468e-05,1.475486399726833e-13,7.377431998634165e-14,True,True,True,True,984.6485114744908,0.24133319773622638
500,40.0,19.409900959100924,1,15,12,41.43648737017048,85.47990629873308,0.2115197546038392,9.017933437237612e-07,2.7868277130416175e-10,1.475486399726833e-13,7.377431998634165e-14,True,True,True,True,3235.9135066140134,0.36199979660433956
500,40.0,19.409900959100924,1,22,12,41.43648737017048,85.47990629873308,0.2115197546038392,6.1433090641097336e-15,2.4841240175987878e-14,1.475486399726833e-13,7.377431998634165e-14,False,False,True,False,0.24730283273248166,0.530933035019698
500,40.0,19.409900959100924,1,33,12,41.43648737017048,85.47990629873308,0.2115197546038392,3.597316231930303e-31,2.7450264283856995e-14,1.475486399726833e-13,7.377431998634165e-14,False,False,True,False,1.310485099426099e-17,0.7963995525295471
500,40.0,19.409900959100924,1,49,12,41.43648737017048,85.47990629873308,0.2115197546038392,4.604354053225786e-60,1.2323475573339238e-14,1.475486399726833e-13,7.377431998634165e-14,False,False,True,False,3.736246342052159e-46,1.1825326689075093
500,40.0,19.409900959100924,2,2,12,40.00354906572038,77.36512421968345,0.198531448462076,272.3494031319937,0.1966561278558602,1.3444800828210646e-13,6.722400414105323e-14,True,True,True,True,1384.901686519594,0.04999556406143547
500,40.0,19.409900959100924,2,3,12,40.00354906572038,77.36512421968345,0.198531448462076,136.7675230097668,0.1628063565122108,1.3444800828210646e-13,6.722400414105323e-14,True,True,True,True,840.0625500117311,0.0749933460921532
500,40.0,19.409900959100924,2,4,12,40.00354906572038,77.36512421968345,0.198531448462076,59.594895857200555,0.09401952990195502,1.3444800828210646e-13,6.722400414105323e-14,True,True,True,True,633.8565606459318,0.09999112812287093
500,40.0,19.409900959100924,2,7,12,40.00354906572038,77.36512421968345,0.198531448462076,1.9901160279610521,0.003419226798555053,1.3444800828210646e-13,6.722400414105323e-14,True,True,True,True,582.0368595619526,0.17498447421502414
500,40.0,19.409900959100924,2,10,12,40.00354906572038,77.36512421968345,0.198531448462076,0.017406468355659382,1.9261028226774668e-05,1.3444800828210646e-13,6.722400414105323e-14,True,True,True,True,903.7143890097585,0.24997782030717733
500,40.0,19.409900959100924,2,15,12,40.00354906572038,77.36512421968345,0.198531448462076,4.636531094635856e-07,1.3153406142052404e-10,1.3444800828210646e-13,6.722400414105323e-14,True,True,True,True,3524.966114908081,0.374966730460766
500,40.0,19.409900959100924,2,22,12,40.00354906572038,77.36512421968345,0.198531448462076,2.0597776345313702e-15,2.2537527399890678e-14,1.3444800828210646e-13,6.722400414105323e-14,False,False,True,False,0.09139323928415331,0.5499512046757901
500,40.0,19.409900959100924,2,33,12,40.00354906572038,77.36512421968345,0.198531448462076,5.85418128388974e-32,2.4980018054066022e-14,1.3444800828210646e-13,6.722400414105323e-14,False,False,True,False,2.3435456576609035e-18,0.8249268070136851
500,40.0,19.409900959100924,2,49,12,40.00354906572038,77.36512421968345,0.198531448462076,2.516727193659027e-61,1.1157741397482823e-14,1.3444800828210646e-13,6.722400414105323e-14,False,False,True,False,2.2555883883693506e-47,1.224891319505169
500,40.0,19.409900959100924,3,2,12,39.839800630362205,76.40531243819142,0.59680053013684,267.8968527912691,0.5915844158929328,4.0811798385220754e-13,2.0405899192610377e-13,True,True,True,True,452.84636578349983,0.050201054431878486
500,40.0,19.409900959100924,3,3,12,39.839800630362205,76.40531243819142,0.59680053013684,134.2668821954898,0.49245404756215927,4.0811798385220754e-13,2.0405899192610377e-13,True,True,True,True,272.6485503777734,0.07530158164781774
500,40.0,19.409900959100924,3,4,12,39.839800630362205,76.40531243819142,0.59680053013684,58.3545995043143,0.28666648720562177,4.0811798385220754e-13,2.0405899192610377e-13,True,True,True,True,203.56268384611482,0.10040210886375697
500,40.0,19.409900959100924,3,7,12,39.839800630362205,76.40531243819142,0.59680053013684,1.926940414941352,0.010706993862434011,4.0811798385220754e-13,2.0405899192610377e-13,True,True,True,True,179.97025492861377,0.17570369051157472
500,40.0,19.409900959100924,3,10,12,39.839800630362205,76.40531243819142,0.59680053013684,0.016596079174378407,6.244774587849111e-05,4.0811798385220754e-13,2.0405899192610377e-13,True,True,True,True,265.75945922324473,0.25100527215939245
500,40.0,19.409900959100924,3,15,12,39.839800630362205,76.40531243819142,0.59680053013684,4.283952339525918e-07,4.803237807493588e-10,4.0811798385220754e-13,2.0405899192610377e-13,True,True,True,True,891.8884534183325,0.37650790823908864
500,40.0,19.409900959100924,3,22,12,39.839800630362205,76.40531243819142,0.59680053013684,1.8102110803619334e-15,6.838973831690964e-14,4.0811798385220754e-13,2.0405899192610377e-13,False,False,True,False,0.026469045282402424,0.5522115987506634
500,40.0,19.409900959100924,3,33,12,39.839800630362205,76.40531243819142,0.59680053013684,4.728205242630808e-32,7.582823258189819e-14,4.0811798385220754e-13,2.0405899192610377e-13,False,False,True,False,6.235415334946803e-19,0.828317398125995
500,40.0,19.409900959100924,3,49,12,39.839800630362205,76.40531243819142,0.59680053013684,1.789690018602216e-61,3.3861802251067274e-14,4.0811798385220754e-13,2.0405899192610377e-13,False,False,True,False,5.285276918613532e-48,1.229925833581023
500,40.0,19.409900959100924,4,2,12,38.29419802344488,71.0307852922123,0.19440843793630164,239.5597683017059,0.19199449107924,1.2562173523633646e-13,6.281086761816823e-14,True,True,True,True,1247.7429271803155,0.05222723292900765
500,40.0,19.409900959100924,4,3,12,38.29419802344488,71.0307852922123,0.19440843793630164,117.76635024018479,0.15472552468302156,1.2562173523633646e-13,6.281086761816823e-14,True,True,True,True,761.1307215241106,0.07834084939351148
500,40.0,19.409900959100924,4,4,12,38.29419802344488,71.0307852922123,0.19440843793630164,49.9032838876045,0.08563558168562635,1.2562173523633646e-13,6.281086761816823e-14,True,True,True,True,582.7400585752149,0.1044544658580153
500,40.0,19.409900959100924,4,7,12,38.29419802344488,71.0307852922123,0.19440843793630164,1.476054760524579,0.002659574408498566,1.2562173523633646e-13,6.281086761816823e-14,True,True,True,True,554.9966023916849,0.18279531525152679
500,40.0,19.409900959100924,4,10,12,38.29419802344488,71.0307852922123,0.19440843793630164,0.010934872699762462,1.2315768085802148e-05,1.2562173523633646e-13,6.281086761816823e-14,True,True,True,True,887.875820946027,0.26113616464503825
500,40.0,19.409900959100924,4,15,12,38.29419802344488,71.0307852922123,0.19440843793630164,2.079119331681992e-07,5.8058002849747936e-11,1.2562173523633646e-13,6.281086761816823e-14,True,True,True,True,3581.1072197276226,0.3917042469675574
500,40.0,19.409900959100924,4,22,12,38.29419802344488,71.0307852922123,0.19440843793630164,5.406920777081349e-16,2.1038726316646716e-14,1.2562173523633646e-13,6.281086761816823e-14,False,False,True,False,0.025699848439984543,0.5744995622190842
500,40.0,19.409900959100924,4,33,12,38.29419802344488,71.0307852922123,0.19440843793630164,6.239623138019849e-33,2.3314683517128287e-14,1.2562173523633646e-13,6.281086761816823e-14,False,False,True,False,2.676263279935097e-19,0.8617493433286262
500,40.0,19.409900959100924,4,49,12,38.29419802344488,71.0307852922123,0.19440843793630164,6.905909959711874e-63,1.0325074129013956e-14,1.2562173523633646e-13,6.281086761816823e-14,False,False,True,False,6.688484628217762e-49,1.2795672067606874
500,40.0,19.409900959100924,5,2,12,39.58562129986488,68.1976817675066,0.24922293739481552,237.62842133966853,0.24653308932199824,1.6470158570314197e-13,8.235079285157099e-14,True,True,True,True,963.8804348462154,0.050523395473568745
500,40.0,19.409900959100924,5,3,12,39.58562129986488,68.1976817675066,0.24922293739481552,118.72975422933365,0.20135426791060615,1.6470158570314197e-13,8.235079285157099e-14,True,True,True,True,589.6560100829115,0.07578509321035312
500,40.0,19.409900959100924,5,4,12,39.58562129986488,68.1976817675066,0.24922293739481552,51.39379833705681,0.1137382850538409,1.6470158570314197e-13,8.235079285157099e-14,True,True,True,True,451.8601481702336,0.10104679094713749
500,40.0,19.409900959100924,5,7,12,39.58562129986488,68.1976817675066,0.24922293739481552,1.6674959032199497,0.0038065282938674616,1.6470158570314197e-13,8.235079285157099e-14,True,True,True,True,438.06213286431694,0.17683188415749063
500,40.0,19.409900959100924,5,10,12,39.58562129986488,68.1976817675066,0.24922293739481552,0.014019162116950363,1.9432585369183464e-05,1.6470158570314197e-13,8.235079285157099e-14,True,True,True,True,721.4254743057605,0.2526169773678437
500,40.0,19.409900959100924,5,15,12,39.58562129986488,68.1976817675066,0.24922293739481552,3.4452930421035835e-07,1.1614972872386886e-10,1.6470158570314197e-13,8.235079285157099e-14,True,True,True,True,2966.251475536656,0.3789254660517656
500,40.0,19.409900959100924,5,22,12,39.58562129986488,68.1976817675066,0.24922293739481552,1.3462967786479326e-15,2.756128658631951e-14,1.6470158570314197e-13,8.235079285157099e-14,False,False,True,False,0.04884738506061574,0.5557573502092562
500,40.0,19.409900959100924,5,33,12,39.58562129986488,68.1976817675066,0.24922293739481552,3.0820276517309415e-32,3.0503377601576176e-14,1.6470158570314197e-13,8.235079285157099e-14,False,False,True,False,1.0103889778985283e-18,0.8336360253138844
500,40.0,19.409900959100924,5,49,12,39.58562129986488,68.1976817675066,0.24922293739481552,9.563520498668121e-62,1.3489209749195652e-14,1.6470158570314197e-13,8.235079285157099e-14,False,False,True,False,7.089755943070264e-48,1.2378231891024343
500,40.0,19.409900959100924,6,2,12,43.28948819644185,76.38557162963222,0.3877534719219567,290.12606857303797,0.3853003427449287,2.795541576006144e-13,1.397770788003072e-13,True,True,True,True,752.9867907880458,0.04620059241458966
500,40.0,19.409900959100924,6,3,12,43.28948819644185,76.38557162963222,0.3877534719219567,151.13904119099234,0.32961205754572037,2.795541576006144e-13,1.397770788003072e-13,True,True,True,True,458.5361419007795,0.0693008886218845
500,40.0,19.409900959100924,6,4,12,43.28948819644185,76.38557162963222,0.3877534719219567,69.09360742004458,0.20114070174075477,2.795541576006144e-13,1.397770788003072e-13,True,True,True,True,343.5088314899965,0.09240118482917932
500,40.0,19.409900959100924,6,7,12,43.28948819644185,76.38557162963222,0.3877534719219567,2.844688782783597,0.00902684209862109,2.795541576006144e-13,1.397770788003072e-13,True,True,True,True,315.1366504148934,0.1617020734510638
500,40.0,19.409900959100924,6,10,12,43.28948819644185,76.38557162963222,0.3877534719219567,0.03322825881190786,6.711283976623683e-05,2.795541576006144e-13,1.397770788003072e-13,True,True,True,True,495.11030866293856,0.2310029620729483
500,40.0,19.409900959100924,6,15,12,43.28948819644185,76.38557162963222,0.3877534719219567,1.6033592877312132e-06,8.538781348654823e-10,2.795541576006144e-13,1.397770788003072e-13,True,True,True,True,1877.7378436839847,0.34650444310942247
500,40.0,19.409900959100924,6,22,12,43.28948819644185,76.38557162963222,0.3877534719219567,1.8485574054597395e-14,4.723998969780041e-14,2.795541576006144e-13,1.397770788003072e-13,False,False,True,False,0.3913119831916077,0.5082065165604862
500,40.0,19.409900959100924,6,33,12,43.28948819644185,76.38557162963222,0.3877534719219567,2.6461349886615374e-30,5.21249710061511e-14,2.795541576006144e-13,1.397770788003072e-13,False,False,True,False,5.076520787607298e-17,0.7623097748407294
500,40.0,19.409900959100924,6,49,12,43.28948819644185,76.38557162963222,0.3877534719219567,1.3101195383997864e-58,2.353672812205332e-14,2.795541576006144e-13,1.397770788003072e-13,False,False,True,False,5.5662772310830985e-45,1.1319145141574467
500,40.0,19.409900959100924,7,2,12,37.835980954484285,56.307266624022965,0.5431818826282294,187.65225813785253,0.5351634685407077,3.410605131648481e-13,1.7053025658242404e-13,True,True,True,True,350.64474533275916,0.05285973693680491
500,40.0,19.409900959100924,7,3,12,37.835980954484285,56.307266624022965,0.5431818826282294,91.69697507018469,0.42319250746815323,3.410605131648481e-13,1.7053025658242404e-13,True,True,True,True,216.67910809381524,0.07928960540520737
500,40.0,19.409900959100924,7,4,12,37.835980954484285,56.307266624022965,0.5431818826282294,38.55190221425295,0.22762477807674347,3.410605131648481e-13,1.7053025658242404e-13,True,True,True,True,169.36601779466739,0.10571947387360982
500,40.0,19.409900959100924,7,7,12,37.835980954484285,56.307266624022965,0.5431818826282294,1.102016098653606,0.006376219667042715,3.410605131648481e-13,1.7053025658242404e-13,True,True,True,True,172.83220406437474,0.18500907927881718
500,40.0,19.409900959100924,7,10,12,37.835980954484285,56.307266624022965,0.5431818826282294,0.0077927937302481225,2.6296280755899737e-05,3.410605131648481e-13,1.7053025658242404e-13,True,True,True,True,296.3458521981197,0.26429868468402457
500,40.0,19.409900959100924,7,15,12,37.835980954484285,56.307266624022965,0.5431818826282294,1.3488185193433445e-07,1.0626721724804611e-10,3.410605131648481e-13,1.7053025658242404e-13,True,True,True,True,1269.2705749459574,0.3964480270260368
500,40.0,19.409900959100924,7,22,12,37.835980954484285,56.307266624022965,0.5431818826282294,3.0235110333683166e-16,5.67323965583455e-14,3.410605131648481e-13,1.7053025658242404e-13,False,False,True,False,0.005329425895588311,0.581457106304854
500,40.0,19.409900959100924,7,33,12,37.835980954484285,56.307266624022965,0.5431818826282294,2.7193523882558285e-33,6.294964549624638e-14,3.410605131648481e-13,1.7053025658242404e-13,False,False,True,False,4.3198851507717876e-20,0.872185659457281
500,40.0,19.409900959100924,7,49,12,37.835980954484285,56.307266624022965,0.5431818826282294,2.0693255154328681e-63,2.7644553313166398e-14,3.410605131648481e-13,1.7053025658242404e-13,False,False,True,False,7.485472787318655e-50,1.2950635549517202
500,40.0,19.409900959100924,8,2,12,39.78369415114108,80.39481681090689,0.23474654565101152,281.49761511813045,0.23274297003104752,1.61259894326804e-13,8.0629947163402e-14,True,True,True,True,1209.4784864203596,0.0502718523926375
500,40.0,19.409900959100924,8,3,12,39.78369415114108,80.39481681090689,0.23474654565101152,140.9877954879357,0.19413880292017374,1.61259894326804e-13,8.0629947163402e-14,True,True,True,True,726.2216175604382,0.07540777858895625
500,40.0,19.409900959100924,8,4,12,39.78369415114108,80.39481681090689,0.23474654565101152,61.221231532147065,0.11338075454061596,1.61259894326804e-13,8.0629947163402e-14,True,True,True,True,539.9614050920434,0.100543704785275
500,40.0,19.409900959100924,8,7,12,39.78369415114108,80.39481681090689,0.23474654565101152,2.0138002714030465,0.0042822278303236705,1.61259894326804e-13,8.0629947163402e-14,True,True,True,True,470.26929701001785,0.17595148337423125
500,40.0,19.409900959100924,8,10,12,39.78369415114108,80.39481681090689,0.23474654565101152,0.017252399422804907,2.5213616761443625e-05,1.61259894326804e-13,8.0629947163402e-14,True,True,True,True,684.2492921994071,0.2513592619631875
500,40.0,19.409900959100924,8,15,12,39.78369415114108,80.39481681090689,0.23474654565101152,4.4055052442906354e-07,1.921851289221621e-10,1.61259894326804e-13,8.0629947163402e-14,True,True,True,True,2292.3236927842277,0.3770388929447812
500,40.0,19.409900959100924,8,22,12,39.78369415114108,80.39481681090689,0.23474654565101152,1.829805875208734e-15,2.711719737646945e-14,1.61259894326804e-13,8.0629947163402e-14,False,False,True,False,0.06747769136336049,0.5529903763190125
500,40.0,19.409900959100924,8,33,12,39.78369415114108,80.39481681090689,0.23474654565101152,4.642646516581254e-32,3.0003777240494856e-14,1.61259894326804e-13,8.0629947163402e-14,False,False,True,False,1.5473540145856257e-18,0.8294855644785187
500,40.0,19.409900959100924,8,49,12,39.78369415114108,80.39481681090689,0.23474654565101152,1.682084436351396e-61,1.3489209749195652e-14,1.61259894326804e-13,8.0629947163402e-14,False,False,True,False,1.2469851589724868e-47,1.2316603836196187
500,40.0,19.409900959100924,9,2,12,39.48330701404359,83.1585399253863,0.23216461544662753,289.0254772270369,0.22979980661043353,1.542654892716655e-13,7.713274463583275e-14,True,True,True,True,1257.7272430738171,0.050654318274014676
500,40.0,19.409900959100924,9,3,12,39.48330701404359,83.1585399253863,0.23216461544662753,144.22931125652002,0.18837594189535634,1.542654892716655e-13,7.713274463583275e-14,True,True,True,True,765.6461319070141,0.07598147741102201
500,40.0,19.409900959100924,9,4,12,39.48330701404359,83.1585399253863,0.23216461544662753,62.32932551137294,0.10684196930404222,1.542654892716655e-13,7.713274463583275e-14,True,True,True,True,583.3786658686644,0.10130863654802935
500,40.0,19.409900959100924,9,7,12,39.48330701404359,83.1585399253863,0.23216461544662753,2.007923540677849,0.0035928830848989957,1.542654892716655e-13,7.713274463583275e-14,True,True,True,True,558.8613637658339,0.17729011395905137
500,40.0,19.409900959100924,9,10,12,39.48330701404359,83.1585399253863,0.23216461544662753,0.016716896042680417,1.7996622272975493e-05,1.542654892716655e-13,7.713274463583275e-14,True,True,True,True,928.8907545602727,0.2532715913700734
500,40.0,19.409900959100924,9,15,12,39.48330701404359,83.1585399253863,0.23216461544662753,4.0273317328180064e-07,9.097178566008779e-11,1.542654892716655e-13,7.713274463583275e-14,True,True,True,True,4427.011851637122,0.37990738705511007
500,40.0,19.409900959100924,9,22,12,39.48330701404359,83.1585399253863,0.23216461544662753,1.52469167800111e-15,2.581268532253489e-14,1.542654892716655e-13,7.713274463583275e-14,False,False,True,False,0.05906753439054361,0.5571975010141614
500,40.0,19.409900959100924,9,33,12,39.48330701404359,83.1585399253863,0.23216461544662753,3.309084500963326e-32,2.8504976157250894e-14,1.542654892716655e-13,7.713274463583275e-14,False,False,True,False,1.1608795891315224e-18,0.8357962515212422
500,40.0,19.409900959100924,9,49,12,39.48330701404359,83.1585399253863,0.23216461544662753,9.475130250139632e-62,1.27675647831893e-14,1.542654892716655e-13,7.713274463583275e-14,False,False,True,False,7.421250967620132e-48,1.2410307977133594
500,40.0,19.409900959100924,10,2,12,39.92193558708547,60.29324558973935,0.20002620028889487,211.8289115198126,0.19804755239647787,1.3355982986240633e-13,6.677991493120317e-14,True,True,True,True,1069.5861118028129,0.05009777132767553
500,40.0,19.409900959100924,10,3,12,39.92193558708547,60.29324558973935,0.20002620028889487,106.27137595869375,0.16284773121966273,1.3355982986240633e-13,6.677991493120317e-14,True,True,True,True,652.5812497525433,0.0751466569915133
500,40.0,19.409900959100924,10,4,12,39.92193558708547,60.29324558973935,0.20002620028889487,46.247181190097685,0.09282255583030756,1.3355982986240633e-13,6.677991493120317e-14,True,True,True,True,498.2321460167927,0.10019554265535106
500,40.0,19.409900959100924,10,7,12,39.92193558708547,60.29324558973935,0.20002620028889487,1.5357788651090714,0.0031788781215380257,1.3355982986240633e-13,6.677991493120317e-14,True,True,True,True,483.119769425454,0.17534219964686437
500,40.0,19.409900959100924,10,10,12,39.92193558708547,60.29324558973935,0.20002620028889487,0.013329982300590485,1.6290171535371378e-05,1.3355982986240633e-13,6.677991493120317e-14,True,True,True,True,818.2837284215616,0.25048885663837767
500,40.0,19.409900959100924,10,15,12,39.92193558708547,60.29324558973935,0.20002620028889487,3.4956019269349787e-07,1.4345703791551756e-10,1.3355982986240633e-13,6.677991493120317e-14,True,True,True,True,2436.689044836931,0.37573328495756647
500,40.0,19.409900959100924,10,22,12,39.92193558708547,60.29324558973935,0.20002620028889487,1.514698754298729e-15,2.2343238370581275e-14,1.3355982986240633e-13,6.677991493120317e-14,False,False,True,False,0.06779226579317575,0.5510754846044309
500,40.0,19.409900959100924,10,33,12,39.92193558708547,60.29324558973935,0.20002620028889487,4.1277393427178645e-32,2.4730217873525362e-14,1.3355982986240633e-13,6.677991493120317e-14,False,False,True,False,1.6691075524800638e-18,0.8266132269066463
500,40.0,19.409900959100924,10,49,12,39.92193558708547,60.29324558973935,0.20002620028889487,1.665543807947176e-61,1.1018963519404679e-14,1.3355982986240633e-13,6.677991493120317e-14,False,False,True,False,1.511524931554688e-47,1.2273953975280505
500,40.0,19.409900959100924,11,2,12,36.910963193879354,66.87293173560091,0.43205707805125776,217.43432275662158,0.4260387168984374,2.73003841755326e-13,1.36501920877663e-13,True,True,True,True,510.3628241572593,0.05418444350787475
500,40.0,19.409900959100924,11,3,12,36.910963193879354,66.87293173560091,0.43205707805125776,104.928214704366,0.3386114566015036,2.73003841755326e-13,1.36501920877663e-13,True,True,True,True,309.8779224940733,0.08127666526181213
500,40.0,19.409900959100924,11,4,12,36.910963193879354,66.87293173560091,0.43205707805125776,43.39611423664158,0.18325992473240832,2.73003841755326e-13,1.36501920877663e-13,True,True,True,True,236.80089523122706,0.1083688870157495
500,40.0,19.409900959100924,11,7,12,36.910963193879354,66.87293173560091,0.43205707805125776,1.1552585207707626,0.005204036629656628,2.73003841755326e-13,1.36501920877663e-13,True,True,True,True,221.99277272323673,0.18964555227756164
500,40.0,19.409900959100924,11,10,12,36.910963193879354,66.87293173560091,0.43205707805125776,0.007416486857517057,2.140424225077764e-05,2.73003841755326e-13,1.36501920877663e-13,True,True,True,True,346.49611841538604,0.27092221753937373
500,40.0,19.409900959100924,11,15,12,36.910963193879354,66.87293173560091,0.43205707805125776,1.0567324183781296e-07,8.083811398051921e-11,2.73003841755326e-13,1.36501920877663e-13,True,True,True,True,1307.2205254971516,0.4063833263090606
500,40.0,19.409900959100924,11,22,12,36.910963193879354,66.87293173560091,0.43205707805125776,1.7431750078769275e-16,4.546363285840016e-14,2.73003841755326e-13,1.36501920877663e-13,False,False,True,False,0.0038342184693118887,0.5960288785866222
500,40.0,19.409900959100924,11,33,12,36.910963193879354,66.87293173560091,0.43205707805125776,9.380974565995156e-34,5.051514762044462e-14,2.73003841755326e-13,1.36501920877663e-13,False,False,True,False,1.8570616949357312e-20,0.8940433178799334
500,40.0,19.409900959100924,11,49,12,36.910963193879354,66.87293173560091,0.43205707805125776,3.3017736374738725e-64,2.2148949341271873e-14,2.73003841755326e-13,1.36501920877663e-13,False,False,True,False,1.4907134359287276e-50,1.3275188659429313
500,40.0,19.409900959100924,12,2,12,40.25234086718967,56.76348199231942,0.19664046713219055,201.03499014067575,0.1944346687457998,1.2906342661267445e-13,6.453171330633722e-14,True,True,True,True,1033.9462166775675,0.049686551313845
500,40.0,19.409900959100924,12,3,12,40.25234086718967,56.76348199231942,0.19664046713219055,101.25482740928227,0.15802630201656215,1.2906342661267445e-13,6.453171330633722e-14,True,True,True,True,640.7466739218521,0.0745298269707675
500,40.0,19.409900959100924,12,4,12,40.25234086718967,56.76348199231942,0.19664046713219055,44.29222235217036,0.09144337386014299,1.2906342661267445e-13,6.453171330633722e-14,True,True,True,True,484.3677620634666,0.09937310262769
500,40.0,19.409900959100924,12,7,12,40.25234086718967,56.76348199231942,0.19664046713219055,1.5043143787117985,0.0036498990522343955,1.2906342661267445e-13,6.453171330633722e-14,True,True,True,True,412.1523245391916,0.17390292959845752
500,40.0,19.409900959100924,12,10,12,40.25234086718967,56.76348199231942,0.19664046713219055,0.013466650023216132,2.3320102443435964e-05,1.2906342661267445e-13,6.453171330633722e-14,True,True,True,True,577.4695911340931,0.24843275656922503
500,40.0,19.409900959100924,12,15,12,40.25234086718967,56.76348199231942,0.19664046713219055,3.7611550506397487e-07,2.0833779146300913e-10,1.2906342661267445e-13,6.453171330633722e-14,True,True,True,True,1805.3157923139215,0.37264913485383755
500,40.0,19.409900959100924,12,22,12,40.25234086718967,56.76348199231942,0.19664046713219055,1.8020749874647257e-15,2.1649348980190553e-14,1.2906342661267445e-13,6.453171330633722e-14,False,False,True,False,0.0832392229952803,0.5465520644522951
500,40.0,19.409900959100924,12,33,12,40.25234086718967,56.76348199231942,0.19664046713219055,5.818685383110777e-32,2.4064084058750268e-14,1.2906342661267445e-13,6.453171330633722e-14,False,False,True,False,2.417995785297702e-18,0.8198280966784426
500,40.0,19.409900959100924,12,49,12,40.25234086718967,56.76348199231942,0.19664046713219055,3.0320780339282513e-61,1.0658141036401503e-14,1.2906342661267445e-13,6.453171330633722e-14,False,False,True,False,2.8448469799494874e-47,1.2173205071892026
500,40.0,19.409900959100924,13,2,12,40.31745799877068,72.4325511773489,0.6566513542434975,256.93246745314514,0.6505935742411378,4.4564352208453784e-13,2.2282176104226892e-13,True,True,True,True,394.92008163904023,0.04960630206549684
500,40.0,19.409900959100924,13,3,12,40.31745799877068,72.4325511773489,0.6566513542434975,129.50833383681865,0.5393514662069337,4.4564352208453784e-13,2.2282176104226892e-13,True,True,True,True,240.11862755765645,0.07440945309824526
500,40.0,19.409900959100924,13,4,12,40.31745799877068,72.4325511773489,0.6566513542434975,56.70841585445071,0.3121063768831795,4.4564352208453784e-13,2.2282176104226892e-13,True,True,True,True,181.69579366100714,0.09921260413099368
500,40.0,19.409900959100924,13,7,12,40.31745799877068,72.4325511773489,0.6566513542434975,1.9344926465049328,0.011456779021297492,4.4564352208453784e-13,2.2282176104226892e-13,True,True,True,True,168.85135367530634,0.17362205722923893
500,40.0,19.409900959100924,13,10,12,40.31745799877068,72.4325511773489,0.6566513542434975,0.01742256651078485,6.609050760619795e-05,4.4564352208453784e-13,2.2282176104226892e-13,True,True,True,True,263.61677556779676,0.24803151032748422
500,40.0,19.409900959100924,13,15,12,40.31745799877068,72.4325511773489,0.6566513542434975,4.926408544315306e-07,5.141597148039523e-10,4.4564352208453784e-13,2.2282176104226892e-13,True,True,True,True,958.1475176820752,0.3720472654912263
500,40.0,19.409900959100924,13,22,12,40.31745799877068,72.4325511773489,0.6566513542434975,2.407308586577528e-15,7.482903185973555e-14,4.4564352208453784e-13,2.2282176104226892e-13,False,False,True,False,0.032170783541472854,0.5456693227204652
500,40.0,19.409900959100924,13,33,12,40.31745799877068,72.4325511773489,0.6566513542434975,8.035665302856733e-32,8.293365993949919e-14,4.4564352208453784e-13,2.2282176104226892e-13,False,False,True,False,9.689268879148489e-19,0.8185039840806979
500,40.0,19.409900959100924,13,49,12,40.31745799877068,72.4325511773489,0.6566513542434975,4.4026446831909734e-61,3.697042672001771e-14,4.4564352208453784e-13,2.2282176104226892e-13,False,False,True,False,1.1908557930728866e-47,1.2153544006046726
500,40.0,19.409900959100924,14,2,12,41.85035717937327,94.53190775182533,0.462407368499496,347.6352192660418,0.45921899436569846,3.284039706841213e-13,1.6420198534206065e-13,True,True,True,True,757.0140249669266,0.04778931733910595
500,40.0,19.409900959100924,14,3,12,41.85035717937327,94.53190775182533,0.462407368499496,178.32435303720553,0.3900770570978921,3.284039706841213e-13,1.6420198534206065e-13,True,True,True,True,457.15160579786163,0.07168397600865892
