d,instance,m_q,exact_threshold,n_train,n_informative,gamma_scale,certified_error,observed_error,rounding_floor,above_floor,informative,holds,holds_strict
100,50,3,50,300,30,10.0,74.92225468054416,0.25702819470745664,1.056932319443149e-13,True,True,True,True
100,50,4,50,300,30,10.0,17.24627868645815,0.038880376102429226,1.056932319443149e-13,True,True,True,True
100,50,5,50,300,30,10.0,2.983401644500802,0.004529944003855646,1.056932319443149e-13,True,True,True,True
100,50,6,50,300,30,10.0,0.394442354742806,0.00038193605548375587,1.056932319443149e-13,True,True,True,True
100,50,8,50,300,30,10.0,0.003336631095134624,9.700876520968293e-07,1.056932319443149e-13,True,True,True,True
100,50,10,50,300,30,10.0,1.2166759129147313e-05,7.26483762036878e-10,1.056932319443149e-13,True,True,True,True
100,50,12,50,300,30,10.0,2.169860678010494e-08,2.4157759126453016e-13,1.056932319443149e-13,True,True,True,True
100,50,16,50,300,30,10.0,1.1722627171358515e-14,2.353672812205332e-14,1.056932319443149e-13,False,False,True,False
100,51,1,50,300,30,10.0,394.92952386091713,1.278257377145652,1.1013412404281553e-13,True,True,True,True
100,51,2,50,300,30,10.0,168.95621555665832,0.978442852392341,1.1013412404281553e-13,True,True,True,True
100,51,3,50,300,30,10.0,55.91786220076958,0.37069858711684245,1.1013412404281553e-13,True,True,True,True
100,51,4,50,300,30,10.0,14.104769786519636,0.08023780789612212,1.1013412404281553e-13,True,True,True,True
100,51,5,50,300,30,10.0,2.7198450727186723,0.01135606523353827,1.1013412404281553e-13,True,True,True,True
100,51,6,50,300,30,10.0,0.40616462917525853,0.0010943536667260556,1.1013412404281553e-13,True,True,True,True
100,51,8,50,300,30,10.0,0.004504599548678965,3.7032438262585288e-06,1.1013412404281553e-13,True,True,True,True
100,51,10,50,300,30,10.0,2.2037410175841452e-05,3.869134346246028e-09,1.1013412404281553e-13,True,True,True,True
100,51,12,50,300,30,10.0,5.345470515882429e-08,1.4721557306529576e-12,1.1013412404281553e-13,True,True,True,True
100,51,16,50,300,30,10.0,5.4650123495667935e-14,2.4868995751603507e-14,1.1013412404281553e-13,False,False,True,True
100,52,1,50,300,30,10.0,646.4112914607873,0.9648784543011469,7.349676423018536e-14,True,True,True,True
100,52,2,50,300,30,10.0,275.5831557233793,0.6456008503951634,7.349676423018536e-14,True,True,True,True
100,52,3,50,300,30,10.0,90.74180718929813,0.2727045054710564,7.349676423018536e-14,True,True,True,True
100,52,4,50,300,30,10.0,22.73709329104569,0.06476038804174122,7.349676423018536e-14,True,True,True,True
100,52,5,50,300,30,10.0,4.349823102996155,0.009771083665481073,7.349676423018536e-14,True,True,True,True
100,52,6,50,300,30,10.0,0.6438065391017013,0.0009978968038719671,7.349676423018536e-14,True,True,True,True
100,52,8,50,300,30,10.0,0.006999253743364008,3.7953446155869486e-06,7.349676423018536e-14,True,True,True,True
100,52,10,50,300,30,10.0,3.350583410636072e-05,4.4970032142543914e-09,7.349676423018536e-14,True,True,True,True
100,52,12,50,300,30,10.0,7.94408524857207e-08,1.9156898289907076e-12,7.349676423018536e-14,True,True,True,True
100,52,16,50,300,30,10.0,7.745731804748506e-14,1.7430501486614958e-14,7.349676423018536e-14,False,True,True,True
100,53,1,50,300,30,10.0,372.31640966341934,1.3378199918858105,1.0880185641326534e-13,True,True,True,True
100,53,2,50,300,30,10.0,159.08391005559872,0.9908573773992135,1.0880185641326534e-13,True,True,True,True
100,53,3,50,300,30,10.0,52.554259604533726,0.3501649977257457,1.0880185641326534e-13,True,True,True,True
100,53,4,50,300,30,10.0,13.224832106582312,0.06900470355982957,1.0880185641326534e-13,True,True,True,True
100,53,5,50,300,30,10.0,2.542944250994663,0.00846565333227578,1.0880185641326534e-13,True,True,True,True
100,53,6,50,300,30,10.0,0.37853687918188206,0.0006789827422708505,1.0880185641326534e-13,True,True,True,True
100,53,8,50,300,30,10.0,0.0041683375638090076,2.172595531257926e-06,1.0880185641326534e-13,True,True,True,True
100,53,10,50,300,30,10.0,2.023431795261377e-05,3.0416261731502914e-09,1.0880185641326534e-13,True,True,True,True
100,53,12,50,300,30,10.0,4.868193048255942e-08,1.5759615834554097e-12,1.0880185641326534e-13,True,True,True,True
100,53,16,50,300,30,10.0,4.893271989706425e-14,2.5979218776228663e-14,1.0880185641326534e-13,False,False,True,True
100,54,1,50,300,30,10.0,408.4981515676859,0.7521478285181246,5.995204332975845e-14,True,True,True,True
100,54,2,50,300,30,10.0,169.33015500689194,0.5369094047719793,5.995204332975845e-14,True,True,True,True
100,54,3,50,300,30,10.0,53.49763566078308,0.1826660900680952,5.995204332975845e-14,True,True,True,True
100,54,4,50,300,30,10.0,12.704748631681717,0.03527383866900968,5.995204332975845e-14,True,True,True,True
100,54,5,50,300,30,10.0,2.2804364689332055,0.0043450742717840996,5.995204332975845e-14,True,True,True,True
100,54,6,50,300,30,10.0,0.31421177848715715,0.00036677133149176644,5.995204332975845e-14,True,True,True,True
100,54,8,50,300,30,10.0,0.0029127285337559694,9.767986481890034e-07,5.995204332975845e-14,True,True,True,True
100,54,10,50,300,30,10.0,1.1726515233081495e-05,8.110675395189837e-10,5.995204332975845e-14,True,True,True,True
100,54,12,50,300,30,10.0,2.3191971238322776e-08,2.640943019827091e-13,5.995204332975845e-14,True,True,True,True
100,54,16,50,300,30,10.0,1.552080708217957e-14,1.4210854715202004e-14,5.995204332975845e-14,False,False,True,True
100,55,1,50,300,30,10.0,658.5290581902561,1.2546640649613865,1.176836406102666e-13,True,True,True,True
100,55,2,50,300,30,10.0,299.9605874410238,1.0330742258585057,1.176836406102666e-13,True,True,True,True
100,55,3,50,300,30,10.0,108.84027329631819,0.4531994998385842,1.176836406102666e-13,True,True,True,True
100,55,4,50,300,30,10.0,30.953733010773078,0.1161509757253083,1.176836406102666e-13,True,True,True,True
100,55,5,50,300,30,10.0,6.891926247803114,0.019522416211498195,1.176836406102666e-13,True,True,True,True
100,55,6,50,300,30,10.0,1.2111917048612277,0.0022742591377660215,1.176836406102666e-13,True,True,True,True
100,55,8,50,300,30,10.0,0.019381648564302082,1.2796226851241599e-05,1.176836406102666e-13,True,True,True,True
100,55,10,50,300,30,10.0,0.00014180420862502385,2.531258483373655e-08,1.176836406102666e-13,True,True,True,True
100,55,12,50,300,30,10.0,5.258090192132857e-07,1.7275320063347976e-11,1.176836406102666e-13,True,True,True,True
100,55,16,50,300,30,10.0,1.304025944528972e-12,2.7533531010703882e-14,1.176836406102666e-13,False,True,True,True
100,56,1,50,300,30,10.0,351.64144943365346,0.9809168895465228,7.016609515630989e-14,True,True,True,True
100,56,2,50,300,30,10.0,142.36131459055454,0.6241209693228851,7.016609515630989e-14,True,True,True,True
100,56,3,50,300,30,10.0,43.439674813075364,0.17671410088170603,7.016609515630989e-14,True,True,True,True
100,56,4,50,300,30,10.0,9.862371788829138,0.027580063477368078,7.016609515630989e-14,True,True,True,True
100,56,5,50,300,30,10.0,1.678504692675498,0.0026486644002853277,7.016609515630989e-14,True,True,True,True
100,56,6,50,300,30,10.0,0.21792053696973476,0.00017324731170842433,7.016609515630989e-14,True,True,True,True
100,56,8,50,300,30,10.0,0.0017707638608228425,5.15700197101232e-07,7.016609515630989e-14,True,True,True,True
100,56,10,50,300,30,10.0,6.182713684750155e-06,5.911025835469985e-10,7.016609515630989e-14,True,True,True,True
100,56,12,50,300,30,10.0,1.053848005721986e-08,2.588901315547787e-13,7.016609515630989e-14,True,True,True,True
100,56,16,50,300,30,10.0,5.184659087393135e-15,1.7208456881689926e-14,7.016609515630989e-14,False,False,True,False
100,57,1,50,300,30,10.0,422.71803505167287,0.9728594397843888,7.260858581048524e-14,True,True,True,True
100,57,2,50,300,30,10.0,177.9946501585895,0.6521058265372355,7.260858581048524e-14,True,True,True,True
100,57,3,50,300,30,10.0,57.54874290064008,0.19941433516099494,7.260858581048524e-14,True,True,True,True
100,57,4,50,300,30,10.0,14.08217905984847,0.03462071106409048,7.260858581048524e-14,True,True,True,True
100,57,5,50,300,30,10.0,2.6191290814460118,0.004154494333434844,7.260858581048524e-14,True,True,True,True
100,57,6,50,300,30,10.0,0.37555223055850456,0.0003433551726143014,7.260858581048524e-14,True,True,True,True
100,57,8,50,300,30,10.0,0.0038040529671863697,9.35177904670681e-07,7.260858581048524e-14,True,True,True,True
100,57,10,50,300,30,10.0,1.686121650495311e-05,1.0999123833954627e-09,7.260858581048524e-14,True,True,True,True
100,57,12,50,300,30,10.0,3.6878308007538845e-08,4.4708681201655054e-13,7.260858581048524e-14,True,True,True,True
100,57,16,50,300,30,10.0,3.040911557843626e-14,1.587618925213974e-14,7.260858581048524e-14,False,False,True,True
100,58,1,50,300,30,10.0,389.892101176322,1.2866003507503496,1.0080825063596421e-13,True,True,True,True
100,58,2,50,300,30,10.0,166.8972578162614,0.9198124826290988,1.0080825063596421e-13,True,True,True,True
100,58,3,50,300,30,10.0,55.28323401737534,0.3240601922167512,1.0080825063596421e-13,True,True,True,True
100,58,4,50,300,30,10.0,13.96005630410841,0.06582484207107897,1.0080825063596421e-13,True,True,True,True
100,58,5,50,300,30,10.0,2.695476225461914,0.008944057963745478,1.0080825063596421e-13,True,True,True,True
100,58,6,50,300,30,10.0,0.4031210863113718,0.0009097027204422181,1.0080825063596421e-13,True,True,True,True
100,58,8,50,300,30,10.0,0.004485647282630443,3.4276923905895984e-06,1.0080825063596421e-13,True,True,True,True
100,58,10,50,300,30,10.0,2.2023921332760253e-05,4.074831083666908e-09,1.0080825063596421e-13,True,True,True,True
100,58,12,50,300,30,10.0,5.362446565981879e-08,1.7098544802252036e-12,1.0080825063596421e-13,True,True,True,True
100,58,16,50,300,30,10.0,5.525668022359132e-14,2.6645352591003757e-14,1.0080825063596421e-13,False,False,True,True
100,59,1,50,300,30,10.0,375.4280709650472,1.9664956903197055,1.5987211554602254e-13,True,True,True,True
100,59,2,50,300,30,10.0,164.245318725039,1.4452933089738358,1.5987211554602254e-13,True,True,True,True
100,59,3,50,300,30,10.0,56.174333122326836,0.513897074215083,1.5987211554602254e-13,True,True,True,True
100,59,4,50,300,30,10.0,14.788614533824076,0.10405278059061751,1.5987211554602254e-13,True,True,True,True
100,59,5,50,300,30,10.0,3.001165514985267,0.013510634251103992,1.5987211554602254e-13,True,True,True,True
100,59,6,50,300,30,10.0,0.4747642138494932,0.001194829018341892,1.5987211554602254e-13,True,True,True,True
100,59,8,50,300,30,10.0,0.005991408530177111,3.470696833596243e-06,1.5987211554602254e-13,True,True,True,True
100,59,10,50,300,30,10.0,3.375496431730385e-05,5.161205185455486e-09,1.5987211554602254e-13,True,True,True,True
100,59,12,50,300,30,10.0,9.497544914692157e-08,3.1867841698840493e-12,1.5987211554602254e-13,True,True,True,True
100,59,16,50,300,30,10.0,1.322576137336629e-13,3.7969627442180354e-14,1.5987211554602254e-13,False,False,True,True
500,0,1,250,300,150,10.0,178.36381628403265,0.2879776792720095,9.614531393253856e-14,True,True,True,True
500,0,2,250,300,150,10.0,78.39639607113956,0.23532217328479488,9.614531393253856e-14,True,True,True,True
500,0,3,250,300,150,10.0,26.996686480424923,0.1041590669849442,9.614531393253856e-14,True,True,True,True
500,0,4,250,300,150,10.0,7.170855848235005,0.027673969941231003,9.614531393253856e-14,True,True,True,True
500,0,5,250,300,150,10.0,1.4708471319060996,0.005001206064545738,9.614531393253856e-14,True,True,True,True
500,0,6,250,300,150,10.0,0.23550309780774323,0.0006561461518660439,9.614531393253856e-14,True,True,True,True
500,0,8,250,300,150,10.0,0.003053722097910837,5.44183435272072e-06,9.614531393253856e-14,True,True,True,True
500,0,10,250,300,150,10.0,1.7723578148615834e-05,1.8941895246760154e-08,9.614531393253856e-14,True,True,True,True
500,0,12,250,300,150,10.0,5.1454875872594194e-08,3.1026681224233243e-11,9.614531393253856e-14,True,True,True,True
500,0,16,250,300,150,10.0,7.649047088276907e-14,1.4432899320127035e-14,9.614531393253856e-14,False,False,True,True
500,1,1,250,300,150,10.0,219.9335146522398,0.3284717066592193,1.1757261830780408e-13,True,True,True,True
500,1,2,250,300,150,10.0,98.62645525556887,0.27920973277364003,1.1757261830780408e-13,True,True,True,True
500,1,3,250,300,150,10.0,34.977038410463734,0.13365603404946763,1.1757261830780408e-13,True,True,True,True
500,1,4,250,300,150,10.0,9.654226186961806,0.03860849105746522,1.1757261830780408e-13,True,True,True,True
500,1,5,250,300,150,10.0,2.073560599557733,0.007600629557933503,1.1757261830780408e-13,True,True,True,True
500,1,6,250,300,150,10.0,0.34979879621981563,0.0010850792143714538,1.1757261830780408e-13,True,True,True,True
500,1,8,250,300,150,10.0,0.005102286916595963,9.789838949836316e-06,1.1757261830780408e-13,True,True,True,True
500,1,10,250,300,150,10.0,3.370263305150168e-05,3.5238792883696135e-08,1.1757261830780408e-13,True,True,True,True
500,1,12,250,300,150,10.0,1.1215529420499962e-07,6.282126208123628e-11,1.1757261830780408e-13,True,True,True,True
500,1,16,250,300,150,10.0,2.217493808435775e-13,1.765254609153999e-14,1.1757261830780408e-13,False,True,True,True
500,2,1,250,300,150,10.0,195.4426487168142,0.19260528440232083,6.539213615042172e-14,True,True,True,True
500,2,2,250,300,150,10.0,86.04532399894413,0.15896620818770713,6.539213615042172e-14,True,True,True,True
500,2,3,250,300,150,10.0,29.702712519115643,0.07397306534635213,6.539213615042172e-14,True,True,True,True
500,2,4,250,300,150,10.0,7.914649551474564,0.021378902046903903,6.539213615042172e-14,True,True,True,True
500,2,5,250,300,150,10.0,1.6295783463716071,0.004221921264784989,6.539213615042172e-14,True,True,True,True
500,2,6,250,300,150,10.0,0.26204031336878014,0.0006057669614342454,6.539213615042172e-14,True,True,True,True
500,2,8,250,300,150,10.0,0.003430787424061684,5.527294150264872e-06,6.539213615042172e-14,True,True,True,True
500,2,10,250,300,150,10.0,2.0123999175356237e-05,2.300824705758764e-08,6.539213615042172e-14,True,True,True,True
500,2,12,250,300,150,10.0,5.907930080814273e-08,4.432845063240265e-11,6.539213615042172e-14,True,True,True,True
500,2,16,250,300,150,10.0,8.989355490013222e-14,9.769962616701378e-15,6.539213615042172e-14,False,True,True,True
500,3,1,250,300,150,10.0,185.48267654998443,0.25676161676209436,8.848477506262498e-14,True,True,True,True
500,3,2,250,300,150,10.0,81.64728890578446,0.21385660359151545,8.848477506262498e-14,True,True,True,True
500,3,3,250,300,150,10.0,28.17789830459166,0.0982522890478327,8.848477506262498e-14,True,True,True,True
500,3,4,250,300,150,10.0,7.506044664083543,0.027166945885262334,8.848477506262498e-14,True,True,True,True
500,3,5,250,300,150,10.0,1.5448820864749675,0.005114453986525547,8.848477506262498e-14,True,True,True,True
500,3,6,250,300,150,10.0,0.24831779417701566,0.0006985312973101787,8.848477506262498e-14,True,True,True,True
500,3,8,250,300,150,10.0,0.0032480875507887776,5.806102694794202e-06,8.848477506262498e-14,True,True,True,True
500,3,10,250,300,150,10.0,1.9032815867739382e-05,1.9539437068338827e-08,8.848477506262498e-14,True,True,True,True
500,3,12,250,300,150,10.0,5.5815516109289776e-08,3.072686549643322e-11,8.848477506262498e-14,True,True,True,True
500,3,16,250,300,150,10.0,8.473620808697596e-14,1.326716514427062e-14,8.848477506262498e-14,False,False,True,True
500,4,1,250,300,150,10.0,162.68276311069494,0.41954916637339346,1.3233858453531866e-13,True,True,True,True
500,4,2,250,300,150,10.0,69.9185228295342,0.33208797532341516,1.3233858453531866e-13,True,True,True,True
500,4,3,250,300,150,10.0,23.297168211193032,0.1373295504691307,1.3233858453531866e-13,True,True,True,True
500,4,4,250,300,150,10.0,5.928364571228173,0.03360355438877527,1.3233858453531866e-13,True,True,True,True
500,4,5,250,300,150,10.0,1.1552185424546555,0.005508508155365577,1.3233858453531866e-13,True,True,True,True
500,4,6,250,300,150,10.0,0.17456168480354628,0.0006448749073251769,1.3233858453531866e-13,True,True,True,True
500,4,8,250,300,150,10.0,0.001987789458387311,3.771066451718763e-06,1.3233858453531866e-13,True,True,True,True
500,4,10,250,300,150,10.0,1.0008822546064953e-05,8.46344483385053e-09,1.3233858453531866e-13,True,True,True,True
500,4,12,250,300,150,10.0,2.502314199170316e-08,9.934747469131366e-12,1.3233858453531866e-13,True,True,True,True
500,4,16,250,300,150,10.0,2.7243659417041178e-14,1.9761969838327786e-14,1.3233858453531866e-13,False,False,True,True
500,5,1,250,300,150,10.0,155.97955954692316,0.22193359563000464,7.399636459126668e-14,True,True,True,True
500,5,2,250,300,150,10.0,68.30760825031668,0.18135954730125492,7.399636459126668e-14,True,True,True,True
500,5,3,250,300,150,10.0,23.396601090472778,0.08010256129548249,7.399636459126668e-14,True,True,True,True
500,5,4,250,300,150,10.0,6.171274673896481,0.021170550633746316,7.399636459126668e-14,True,True,True,True
500,5,5,250,300,150,10.0,1.2552600124998845,0.003787653490120918,7.399636459126668e-14,True,True,True,True
500,5,6,250,300,150,10.0,0.19908943704834484,0.000488479543374748,7.399636459126668e-14,True,True,True,True
500,5,8,250,300,150,10.0,0.0025271469106754032,3.7337493253852827e-06,7.399636459126668e-14,True,True,True,True
500,5,10,250,300,150,10.0,1.4328886771542919e-05,1.3102905621620309e-08,7.399636459126668e-14,True,True,True,True
500,5,12,250,300,150,10.0,4.058882012804565e-08,2.1993448728885312e-11,7.399636459126668e-14,True,True,True,True
500,5,16,250,300,150,10.0,5.731994282105828e-14,1.0935696792557792e-14,7.399636459126668e-14,False,False,True,True
500,6,1,250,300,150,10.0,199.84603004796804,0.31525003984668065,1.1257661469699087e-13,True,True,True,True
500,6,2,250,300,150,10.0,91.90724890997416,0.26733482337444214,1.1257661469699087e-13,True,True,True,True
500,6,3,250,300,150,10.0,33.81929175108723,0.12765802141891833,1.1257661469699087e-13,True,True,True,True
500,6,4,250,300,150,10.0,9.796179032898372,0.0368179810060153,1.1257661469699087e-13,True,True,True,True
500,6,5,250,300,150,10.0,2.2299339323684593,0.007234410121060242,1.1257661469699087e-13,True,True,True,True
500,6,6,250,300,150,10.0,0.40189592287831877,0.0010281610990648393,1.1257661469699087e-13,True,True,True,True
500,6,8,250,300,150,10.0,0.006810120227471195,8.987999063403418e-06,1.1257661469699087e-13,True,True,True,True
500,6,10,250,300,150,10.0,5.3085444287967565e-05,3.131161971370311e-08,1.1257661469699087e-13,True,True,True,True
500,6,12,250,300,150,10.0,2.105223287533495e-07,7.18798631726969e-11,1.1257661469699087e-13,True,True,True,True
500,6,16,250,300,150,10.0,6.011791057386324e-13,1.6819878823071122e-14,1.1257661469699087e-13,False,True,True,True
500,7,1,250,300,150,10.0,129.7691483950014,0.2701684167417443,8.482103908136196e-14,True,True,True,True
500,7,2,250,300,150,10.0,55.48890581275628,0.21314227730902924,8.482103908136196e-14,True,True,True,True
500,7,3,250,300,150,10.0,18.35098046425319,0.08759760009762743,8.482103908136196e-14,True,True,True,True
500,7,4,250,300,150,10.0,4.624389610670628,0.021291028843513055,8.482103908136196e-14,True,True,True,True
500,7,5,250,300,150,10.0,0.8907002721552953,0.0034663300639757866,8.482103908136196e-14,True,True,True,True
500,7,6,250,300,150,10.0,0.1328389379888724,0.0004032007713496988,8.482103908136196e-14,True,True,True,True
500,7,8,250,300,150,10.0,0.0014689885102120062,2.3375012274673423e-06,8.482103908136196e-14,True,True,True,True
500,7,10,250,300,150,10.0,7.16387409133799e-06,6.683389619510649e-09,8.482103908136196e-14,True,True,True,True
500,7,12,250,300,150,10.0,1.731929798562954e-08,8.995235112330136e-12,8.482103908136196e-14,True,True,True,True
500,7,16,250,300,150,10.0,1.7584693263969753e-14,1.2712053631958042e-14,8.482103908136196e-14,False,False,True,True
500,8,1,250,300,150,10.0,190.93852396548775,0.14961763090122263,4.984901380566953e-14,True,True,True,True
500,8,2,250,300,150,10.0,84.08444710559888,0.11936724206783289,4.984901380566953e-14,True,True,True,True
500,8,3,250,300,150,10.0,29.03701997146371,0.057992647523502666,4.984901380566953e-14,True,True,True,True
500,8,4,250,300,150,10.0,7.74116112952057,0.017187424624731454,4.984901380566953e-14,True,True,True,True
500,8,5,250,300,150,10.0,1.5948190115842842,0.003440373122233331,4.984901380566953e-14,True,True,True,True
500,8,6,250,300,150,10.0,0.25662591440285293,0.000494188540385937,4.984901380566953e-14,True,True,True,True
500,8,8,250,300,150,10.0,0.003365059810160771,4.362044127015352e-06,4.984901380566953e-14,True,True,True,True
500,8,10,250,300,150,10.0,1.977172285604584e-05,1.5772747968822998e-08,4.984901380566953e-14,True,True,True,True
500,8,12,250,300,150,10.0,5.814819720466412e-08,2.801733844925991e-11,4.984901380566953e-14,True,True,True,True
500,8,16,250,300,150,10.0,8.880510271657468e-14,7.438494264988549e-15,4.984901380566953e-14,False,True,True,True
500,9,1,250,300,150,10.0,197.59357099811336,0.17333565028717185,5.551115123125783e-14,True,True,True,True
500,9,2,250,300,150,10.0,86.4158253738215,0.13766669754815344,5.551115123125783e-14,True,True,True,True
500,9,3,250,300,150,10.0,29.540931434206822,0.05906084068450679,5.551115123125783e-14,True,True,True,True
500,9,4,250,300,150,10.0,7.772036271738016,0.015168071419403378,5.551115123125783e-14,True,True,True,True
500,9,5,250,300,150,10.0,1.576026448391734,0.0026329806236329856,5.551115123125783e-14,True,True,True,True
500,9,6,250,300,150,10.0,0.24910027302981513,0.0003348541061818089,5.551115123125783e-14,True,True,True,True
500,9,8,250,300,150,10.0,0.0031374543287204172,2.7218003776641186e-06,5.551115123125783e-14,True,True,True,True
500,9,10,250,300,150,10.0,1.7638331358934672e-05,9.116825128163697e-09,5.551115123125783e-14,True,True,True,True
500,9,12,250,300,150,10.0,4.951689738248178e-08,1.4514917046071218e-11,5.551115123125783e-14,True,True,True,True
500,9,16,250,300,150,10.0,6.863155799648673e-14,8.326672684688674e-15,5.551115123125783e-14,False,True,True,True
500,10,1,250,300,150,10.0,141.4298614996588,0.22515556204039175,7.815970093361102e-14,True,True,True,True
500,10,2,250,300,150,10.0,62.31780787560091,0.18821264011130115,7.815970093361102e-14,True,True,True,True
500,10,3,250,300,150,10.0,21.53841777154009,0.08703267329845576,7.815970093361102e-14,True,True,True,True
500,10,4,250,300,150,10.0,5.748363560753823,0.024211056135254594,7.815970093361102e-14,True,True,True,True
500,10,5,250,300,150,10.0,1.1858240179559536,0.004581126091652232,7.815970093361102e-14,True,True,True,True
500,10,6,250,300,150,10.0,0.19109764637367802,0.000636900032709109,7.815970093361102e-14,True,True,True,True
500,10,8,250,300,150,10.0,0.002514208636400763,6.072411024571345e-06,7.815970093361102e-14,True,True,True,True
500,10,10,250,300,150,10.0,1.4826816534361115e-05,2.337533766549882e-08,7.815970093361102e-14,True,True,True,True
500,10,12,250,300,150,10.0,4.377444512597274e-08,4.188163704732517e-11,7.815970093361102e-14,True,True,True,True
500,10,16,250,300,150,10.0,6.739549013398041e-14,1.1685097334179773e-14,7.815970093361102e-14,False,False,True,True
500,11,1,250,300,150,10.0,148.31907137505323,0.3290784387245262,1.0258460747536446e-13,True,True,True,True
500,11,2,250,300,150,10.0,62.36748350749326,0.25859460250050936,1.0258460747536446e-13,True,True,True,True
500,11,3,250,300,150,10.0,20.123871304111024,0.10530999925241905,1.0258460747536446e-13,True,True,True,True
500,11,4,250,300,150,10.0,4.91144556682134,0.025279126102992988,1.0258460747536446e-13,True,True,True,True
500,11,5,250,300,150,10.0,0.9106382274876825,0.004046957326697798,1.0258460747536446e-13,True,True,True,True
500,11,6,250,300,150,10.0,0.13011968117263492,0.0004602784026083717,1.0258460747536446e-13,True,True,True,True
500,11,8,250,300,150,10.0,0.0013078003665630193,2.7987261428941146e-06,1.0258460747536446e-13,True,True,True,True
500,11,10,250,300,150,10.0,5.747958185647463e-06,7.528031892301001e-09,1.0258460747536446e-13,True,True,True,True
500,11,12,250,300,150,10.0,1.2460962341763167e-08,8.99399998921524e-12,1.0258460747536446e-13,True,True,True,True
500,11,16,250,300,150,10.0,1.0088020112346005e-14,1.5265566588595902e-14,1.0258460747536446e-13,False,False,True,False
500,12,1,250,300,150,10.0,140.1887161767839,0.23153937099354327,7.827072323607354e-14,True,True,True,True
500,12,2,250,300,150,10.0,62.11585630711672,0.19095638768960238,7.827072323607354e-14,True,True,True,True
500,12,3,250,300,150,10.0,21.644699996625516,0.0857594781454043,7.827072323607354e-14,True,True,True,True
500,12,4,250,300,150,10.0,5.83861683645281,0.023049402908997124,7.827072323607354e-14,True,True,True,True
500,12,5,250,300,150,10.0,1.2199259568378,0.004190458324745738,7.827072323607354e-14,True,True,True,True
500,12,6,250,300,150,10.0,0.19945785409997738,0.0005483246880396975,7.827072323607354e-14,True,True,True,True
500,12,8,250,300,150,10.0,0.0027110970572782004,4.311761056752239e-06,7.827072323607354e-14,True,True,True,True
500,12,10,250,300,150,10.0,1.65700666591289e-05,1.3730273890066869e-08,7.827072323607354e-14,True,True,True,True
500,12,12,250,300,150,10.0,5.080141704015566e-08,2.0144302892433075e-11,7.827072323607354e-14,True,True,True,True
500,12,16,250,300,150,10.0,8.462243273879184e-14,1.174060848541103e-14,7.827072323607354e-14,False,True,True,True
500,13,1,250,300,150,10.0,174.73968554412997,0.2810251852928874,9.725553695716371e-14,True,True,True,True
500,13,2,250,300,150,10.0,77.48700034146923,0.23537823781469833,9.725553695716371e-14,True,True,True,True
500,13,3,250,300,150,10.0,27.032618108783616,0.1084348903135963,9.725553695716371e-14,True,True,True,True
500,13,4,250,300,150,10.0,7.303184538841446,0.02982584759422846,9.725553695716371e-14,True,True,True,True
500,13,5,250,300,150,10.0,1.5287421418854847,0.00570534403261877,9.725553695716371e-14,True,True,True,True
500,13,6,250,300,150,10.0,0.25047056234851417,0.0008276249300556426,9.725553695716371e-14,True,True,True,True
500,13,8,250,300,150,10.0,0.00342050025207228,7.810784670270188e-06,9.725553695716371e-14,True,True,True,True
500,13,10,250,300,150,10.0,2.1014012570538027e-05,2.9670129908510035e-08,9.725553695716371e-14,True,True,True,True
500,13,12,250,300,150,10.0,6.477745872979057e-08,5.197112185051367e-11,9.725553695716371e-14,True,True,True,True
500,13,16,250,300,150,10.0,1.0913660878818445e-13,1.4710455076283324e-14,9.725553695716371e-14,False,True,True,True
500,14,1,250,300,150,10.0,239.03208784037207,0.2581032561875616,9.481304630298837e-14,True,True,True,True
500,14,2,250,300,150,10.0,108.28694416550539,0.22239181764043223,9.481304630298837e-14,True,True,True,True
500,14,3,250,300,150,10.0,38.97936509977702,0.10936389999576185,9.481304630298837e-14,True,True,True,True
500,14,4,250,300,150,10.0,10.970442338448054,0.03244480380801351,9.481304630298837e-14,True,True,True,True
500,14,5,250,300,150,10.0,2.4120807590044575,0.0065439488329955275,9.481304630298837e-14,True,True,True,True
500,14,6,250,300,150,10.0,0.417878611009553,0.0009528243020223703,9.481304630298837e-14,True,True,True,True
500,14,8,250,300,150,10.0,0.0064735583044961765,8.744940229510334e-06,9.481304630298837e-14,True,True,True,True
500,14,10,250,300,150,10.0,4.569604366326844e-05,3.0626559510693596e-08,9.481304630298837e-14,True,True,True,True
500,14,12,250,300,150,10.0,1.6313067212681466e-07,6.812055086680147e-11,9.481304630298837e-14,True,True,True,True
500,14,16,250,300,150,10.0,3.7363131127938065e-13,1.426636586643326e-14,9.481304630298837e-14,False,True,True,True
500,15,1,250,300,150,10.0,142.6804860295165,0.18237656011371664,6.42264019745653e-14,True,True,True,True
500,15,2,250,300,150,10.0,62.674670589973644,0.15376980565678253,6.42264019745653e-14,True,True,True,True
500,15,3,250,300,150,10.0,21.563642809420188,0.0723961045150183,6.42264019745653e-14,True,True,True,True
500,15,4,250,300,150,10.0,5.721126995845801,0.020529367866489567,6.42264019745653e-14,True,True,True,True
500,15,5,250,300,150,10.0,1.1718663279252493,0.003959650321908703,6.42264019745653e-14,True,True,True,True
500,15,6,250,300,150,10.0,0.18733902845012027,0.0005526250233722496,6.42264019745653e-14,True,True,True,True
